"Bedok","Posting Box","Chai Chee St (Blk 1)","1.32801","103.92248","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Chai Chee Dr (Blk 55)","1.32658","103.91934","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Jln Haji Salam / Limau Grove","1.3222","103.95134","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","New Upp Changi Rd (behind Blk 57A)","1.324","103.94123","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Mobil Service Stn, Upp East Coast Rd","1.31439","103.93426","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Upp East Coast Rd / Sennett Rd","1.31494","103.93916","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Limau Garden / Kew Lane","1.32174","103.94818","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Bedok North Ave 4 (Blk 89)","1.33305","103.93846","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Tanah Merah MRT Stn","1.32726","103.94658","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Bedok MRT Stn","1.32404","103.93004","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Bedok Reservoir Rd (Blk 121)","1.33128","103.90999","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Bedok Reservoir Rd (Blk 632)","1.33205","103.91415","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Bedok Reservoir Rd ( Linkway near Blk 725 )","1.33765","103.92899","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Bedok Reservoir Rd (Blk 746)","1.3373","103.92122","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Kaki Bukit Ave 1 / Bedok Rvoir Rd (Blk 151)","1.33558","103.91137","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Bedok Rvoir View / Longvale Est (Linkway opp FC)","1.33679","103.93647","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Upp Changi Rd / Jln Anak Patong","1.33089","103.9443","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok","Posting Box","Eastwood Centre - 20 Eastwood Rd","1.32176","103.95558","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bedok Central Post Office","Posting Box","Blk 218 Bedok North St.1 #01-49","1.32747","103.93425","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","","Bedok Central"
"Bishan","Posting Box","Bishan St 11 (Blk 151)","1.34533","103.85585","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Bishan St 11 (opp Blk 126)","1.34651","103.85227","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Bishan St 12 (Blk 116)","1.34792","103.84918","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Bishan St 13 (Blk 182)","1.35022","103.85306","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Bishan St 22 (Blk 283)","1.35922","103.84456","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Bishan St 23 (Blk 213)","1.35718","103.84815","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Clover Way / Jln Pemimpin","1.35023","103.84268","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Marymount Rd ( Pick up Bay infront Blk 302 near MRT stn )","1.34908","103.83949","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Sin Ming Ave (Blk 406)","1.36337","103.83373","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Sin Ming Ave (Blk 454)","1.3591","103.83056","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Sin Ming Rd (Blk 22)","1.35723","103.83872","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Thomson Rd (Mt Alvernia Hospital)","1.34156","103.83838","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Upp Thomson Rd / Jln Angklong","1.36295","103.82816","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","SPC Petrol Station, 317 Braddell Rd","1.34339","103.8462","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Lakeview Estate / Upper Thomsin Road (North)","1.34806","103.83549","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Sin Ming Rd (Blk 22) - additional Box","1.35723","103.83872","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Pemimpin Drive ( Marymount View )","1.35274","103.8406","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Thomson Plaza","1.32985","103.84002","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Bishan MRT Stn","1.35071","103.84814","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan","Posting Box","Junction 8, Bishan","1.35192","103.84859","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bishan Post Office","Posting Box","51 Bishan Street 13 #01-01 Bishan Community Club","1.34926","103.85028","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","","Bishan"
"Boon Keng","Posting Box","Serangoon Rd / Norris Rd","1.30804","103.85362","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Boon Lay","Posting Box","2 Corporation Road ( Corporation Place )","1.32454","103.72017","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bras Basah","Posting Box","Prinsep St / Prinsep Court","1.30083","103.85057","","1900","-","1900","-","1900","-","1900","-","2000","-","-","-","-","-","-","-","",""
"Bras Basah Post Office","Posting Box","Blk 231 Bain Street#01-03 Bras Basah Complex","1.29678","103.85387","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","","Bras Basah "
"Bugis","Posting Box","Middle Rd (Fortune Centre)","1.30072","103.85199","","1900","-","1900","-","1900","-","1900","-","2000","-","-","-","-","-","-","-","",""
"Bugis","Posting Box","North Bridge Rd / Kandahar St","1.30299","103.85911","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok Ave 1 (Blk 102)","1.34603","103.74696","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok Central Community Club (outside CC)","1.35031","103.7473","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok East C'nity Club - 23 Bt. Batok East Ave 4","1.34936","103.7584","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok East Ave 2 (Blk 501)","1.35146","103.75524","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok East Ave 3 (Blk 233)","1.34516","103.75716","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok East Ave 6 (Blk 209)","1.3456","103.74913","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok St 21 (Blk 213)","1.3468","103.75202","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok St 32 (Blk 323)","1.36175","103.74813","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok St 51 (Blk 536)","1.3555","103.75082","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
"Bukit Batok","Posting Box","Bt Batok West Ave 2 (Blk 305)","1.3579","103.74816","","1700","-","1700","-","1700","-","1700","-","1800","-","-","-","-","-","-","-","",""
